block_id,name,display_name,hardness,resistance,stack_size,diggable,material,transparent,emit_light,filter_light,default_state,min_state_id,max_state_id
534,sea_lantern,Sea Lantern,0.3,0.3,64,True,default,False,15,15,12690,12690,12690
535,hay_block,Hay Bale,0.5,0.5,64,True,mineable/hoe,False,0,15,12692,12691,12693
536,white_carpet,White Carpet,0.1,0.1,64,True,default,False,0,0,12694,12694,12694
537,orange_carpet,Orange Carpet,0.1,0.1,64,True,default,False,0,0,12695,12695,12695
538,magenta_carpet,Magenta Carpet,0.1,0.1,64,True,default,False,0,0,12696,12696,12696
539,light_blue_carpet,Light Blue Carpet,0.1,0.1,64,True,default,False,0,0,12697,12697,12697
540,yellow_carpet,Yellow Carpet,0.1,0.1,64,True,default,False,0,0,12698,12698,12698
541,lime_carpet,Lime Carpet,0.1,0.1,64,True,default,False,0,0,12699,12699,12699
542,pink_carpet,Pink Carpet,0.1,0.1,64,True,default,False,0,0,12700,12700,12700
543,gray_carpet,Gray Carpet,0.1,0.1,64,True,default,False,0,0,12701,12701,12701
544,light_gray_carpet,Light Gray Carpet,0.1,0.1,64,True,default,False,0,0,12702,12702,12702
545,cyan_carpet,Cyan Carpet,0.1,0.1,64,True,default,False,0,0,12703,12703,12703
546,purple_carpet,Purple Carpet,0.1,0.1,64,True,default,False,0,0,12704,12704,12704
547,blue_carpet,Blue Carpet,0.1,0.1,64,True,default,False,0,0,12705,12705,12705
548,brown_carpet,Brown Carpet,0.1,0.1,64,True,default,False,0,0,12706,12706,12706
549,green_carpet,Green Carpet,0.1,0.1,64,True,default,False,0,0,12707,12707,12707
550,red_carpet,Red Carpet,0.1,0.1,64,True,default,False,0,0,12708,12708,12708
551,black_carpet,Black Carpet,0.1,0.1,64,True,default,False,0,0,12709,12709,12709
552,terracotta,Terracotta,1.25,4.2,64,True,mineable/pickaxe,False,0,15,12710,12710,12710
553,coal_block,Block of Coal,5.0,6.0,64,True,mineable/pickaxe,False,0,15,12711,12711,12711
554,packed_ice,Packed Ice,0.5,0.5,64,True,mineable/pickaxe,False,0,15,12712,12712,12712
555,sunflower,Sunflower,0.0,0.0,64,True,default,True,0,0,12714,12713,12714
556,lilac,Lilac,0.0,0.0,64,True,default,True,0,0,12716,12715,12716
557,rose_bush,Rose Bush,0.0,0.0,64,True,default,True,0,0,12718,12717,12718
558,peony,Peony,0.0,0.0,64,True,default,True,0,0,12720,12719,12720
559,tall_grass,Tall Grass,0.0,0.0,64,True,default,True,0,0,12722,12721,12722
560,large_fern,Large Fern,0.0,0.0,64,True,default,True,0,0,12724,12723,12724
561,white_banner,White Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12725,12725,12740
562,orange_banner,Orange Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12741,12741,12756
563,magenta_banner,Magenta Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12757,12757,12772
564,light_blue_banner,Light Blue Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12773,12773,12788
565,yellow_banner,Yellow Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12789,12789,12804
566,lime_banner,Lime Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12805,12805,12820
567,pink_banner,Pink Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12821,12821,12836
568,gray_banner,Gray Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12837,12837,12852
569,light_gray_banner,Light Gray Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12853,12853,12868
570,cyan_banner,Cyan Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12869,12869,12884
571,purple_banner,Purple Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12885,12885,12900
572,blue_banner,Blue Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12901,12901,12916
573,brown_banner,Brown Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12917,12917,12932
574,green_banner,Green Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12933,12933,12948
575,red_banner,Red Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12949,12949,12964
576,black_banner,Black Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12965,12965,12980
577,white_wall_banner,White Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12981,12981,12984
578,orange_wall_banner,Orange Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12985,12985,12988
579,magenta_wall_banner,Magenta Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12989,12989,12992
580,light_blue_wall_banner,Light Blue Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12993,12993,12996
581,yellow_wall_banner,Yellow Banner,1.0,1.0,16,True,mineable/axe,True,0,0,12997,12997,13000
582,lime_wall_banner,Lime Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13001,13001,13004
583,pink_wall_banner,Pink Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13005,13005,13008
584,gray_wall_banner,Gray Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13009,13009,13012
585,light_gray_wall_banner,Light Gray Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13013,13013,13016
586,cyan_wall_banner,Cyan Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13017,13017,13020
587,purple_wall_banner,Purple Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13021,13021,13024
588,blue_wall_banner,Blue Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13025,13025,13028
589,brown_wall_banner,Brown Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13029,13029,13032
590,green_wall_banner,Green Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13033,13033,13036
591,red_wall_banner,Red Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13037,13037,13040
592,black_wall_banner,Black Banner,1.0,1.0,16,True,mineable/axe,True,0,0,13041,13041,13044
593,red_sandstone,Red Sandstone,0.8,0.8,64,True,mineable/pickaxe,False,0,15,13045,13045,13045
594,chiseled_red_sandstone,Chiseled Red Sandstone,0.8,0.8,64,True,mineable/pickaxe,False,0,15,13046,13046,13046
595,cut_red_sandstone,Cut Red Sandstone,0.8,0.8,64,True,mineable/pickaxe,False,0,15,13047,13047,13047
596,red_sandstone_stairs,Red Sandstone Stairs,0.8,0.8,64,True,mineable/pickaxe,False,0,0,13059,13048,13127
597,oak_slab,Oak Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13131,13128,13133
598,spruce_slab,Spruce Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13137,13134,13139
599,birch_slab,Birch Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13143,13140,13145
600,jungle_slab,Jungle Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13149,13146,13151
601,acacia_slab,Acacia Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13155,13152,13157
602,cherry_slab,Cherry Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13161,13158,13163
603,dark_oak_slab,Dark Oak Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13167,13164,13169
604,pale_oak_slab,Pale Oak Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13173,13170,13175
605,mangrove_slab,Mangrove Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13179,13176,13181
606,bamboo_slab,Bamboo Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13185,13182,13187
607,bamboo_mosaic_slab,Bamboo Mosaic Slab,2.0,3.0,64,True,mineable/axe,False,0,0,13191,13188,13193
608,stone_slab,Stone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13197,13194,13199
609,smooth_stone_slab,Smooth Stone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13203,13200,13205
610,sandstone_slab,Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13209,13206,13211
611,cut_sandstone_slab,Cut Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13215,13212,13217
612,petrified_oak_slab,Petrified Oak Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13221,13218,13223
613,cobblestone_slab,Cobblestone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13227,13224,13229
614,brick_slab,Brick Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13233,13230,13235
615,stone_brick_slab,Stone Brick Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13239,13236,13241
616,mud_brick_slab,Mud Brick Slab,1.5,3.0,64,True,mineable/pickaxe,False,0,0,13245,13242,13247
617,nether_brick_slab,Nether Brick Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13251,13248,13253
618,quartz_slab,Quartz Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13257,13254,13259
619,red_sandstone_slab,Red Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13263,13260,13265
620,cut_red_sandstone_slab,Cut Red Sandstone Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13269,13266,13271
621,purpur_slab,Purpur Slab,2.0,6.0,64,True,mineable/pickaxe,False,0,0,13275,13272,13277
622,smooth_stone,Smooth Stone,2.0,6.0,64,True,mineable/pickaxe,False,0,15,13278,13278,13278
623,smooth_sandstone,Smooth Sandstone,2.0,6.0,64,True,mineable/pickaxe,False,0,15,13279,13279,13279
624,smooth_quartz,Smooth Quartz Block,2.0,6.0,64,True,mineable/pickaxe,False,0,15,13280,13280,13280
625,smooth_red_sandstone,Smooth Red Sandstone,2.0,6.0,64,True,mineable/pickaxe,False,0,15,13281,13281,13281
626,spruce_fence_gate,Spruce Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13289,13282,13313
627,birch_fence_gate,Birch Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13321,13314,13345
628,jungle_fence_gate,Jungle Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13353,13346,13377
629,acacia_fence_gate,Acacia Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13385,13378,13409
630,cherry_fence_gate,Cherry Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13417,13410,13441
631,dark_oak_fence_gate,Dark Oak Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13449,13442,13473
632,pale_oak_fence_gate,Pale Oak Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13481,13474,13505
633,mangrove_fence_gate,Mangrove Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13513,13506,13537
634,bamboo_fence_gate,Bamboo Fence Gate,2.0,3.0,64,True,mineable/axe,False,0,0,13545,13538,13569
635,spruce_fence,Spruce Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13601,13570,13601
636,birch_fence,Birch Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13633,13602,13633
637,jungle_fence,Jungle Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13665,13634,13665
638,acacia_fence,Acacia Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13697,13666,13697
639,cherry_fence,Cherry Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13729,13698,13729
640,dark_oak_fence,Dark Oak Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13761,13730,13761
641,pale_oak_fence,Pale Oak Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13793,13762,13793
642,mangrove_fence,Mangrove Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13825,13794,13825
643,bamboo_fence,Bamboo Fence,2.0,3.0,64,True,mineable/axe,False,0,0,13857,13826,13857
644,spruce_door,Spruce Door,3.0,3.0,64,True,mineable/axe,True,0,0,13869,13858,13921
645,birch_door,Birch Door,3.0,3.0,64,True,mineable/axe,True,0,0,13933,13922,13985
646,jungle_door,Jungle Door,3.0,3.0,64,True,mineable/axe,True,0,0,13997,13986,14049
647,acacia_door,Acacia Door,3.0,3.0,64,True,mineable/axe,True,0,0,14061,14050,14113
648,cherry_door,Cherry Door,3.0,3.0,64,True,mineable/axe,True,0,0,14125,14114,14177
649,dark_oak_door,Dark Oak Door,3.0,3.0,64,True,mineable/axe,True,0,0,14189,14178,14241
650,pale_oak_door,Pale Oak Door,3.0,3.0,64,True,mineable/axe,True,0,0,14253,14242,14305
651,mangrove_door,Mangrove Door,3.0,3.0,64,True,mineable/axe,True,0,0,14317,14306,14369
652,bamboo_door,Bamboo Door,3.0,3.0,64,True,mineable/axe,True,0,0,14381,14370,14433
653,end_rod,End Rod,0.0,0.0,64,True,default,True,14,0,14438,14434,14439
654,chorus_plant,Chorus Plant,0.4,0.4,64,True,plant;mineable/axe,True,0,1,14503,14440,14503
655,chorus_flower,Chorus Flower,0.4,0.4,64,True,plant;mineable/axe,True,0,1,14504,14504,14509
656,purpur_block,Purpur Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14510,14510,14510
657,purpur_pillar,Purpur Pillar,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14512,14511,14513
658,purpur_stairs,Purpur Stairs,1.5,6.0,64,True,mineable/pickaxe,False,0,0,14525,14514,14593
659,end_stone_bricks,End Stone Bricks,3.0,9.0,64,True,mineable/pickaxe,False,0,15,14594,14594,14594
660,torchflower_crop,Torchflower Crop,0.0,0.0,64,True,default,True,0,0,14595,14595,14596
661,pitcher_crop,Pitcher Crop,0.0,0.0,64,True,default,True,0,0,14598,14597,14606
662,pitcher_plant,Pitcher Plant,0.0,0.0,64,True,default,True,0,0,14608,14607,14608
663,beetroots,Beetroots,0.0,0.0,64,True,default,True,0,0,14609,14609,14612
664,dirt_path,Dirt Path,0.65,0.65,64,True,mineable/shovel,False,0,0,14613,14613,14613
665,end_gateway,End Gateway,-1.0,3600000.0,64,False,default,True,15,1,14614,14614,14614
666,repeating_command_block,Repeating Command Block,-1.0,3600000.0,64,False,default,False,0,15,14621,14615,14626
667,chain_command_block,Chain Command Block,-1.0,3600000.0,64,False,default,False,0,15,14633,14627,14638
668,frosted_ice,Frosted Ice,0.5,0.5,64,True,default,True,0,1,14639,14639,14642
669,magma_block,Magma Block,0.5,0.5,64,True,mineable/pickaxe,False,3,15,14643,14643,14643
670,nether_wart_block,Nether Wart Block,1.0,1.0,64,True,mineable/hoe,False,0,15,14644,14644,14644
671,red_nether_bricks,Red Nether Bricks,2.0,6.0,64,True,mineable/pickaxe,False,0,15,14645,14645,14645
672,bone_block,Bone Block,2.0,2.0,64,True,mineable/pickaxe,False,0,15,14647,14646,14648
673,structure_void,Structure Void,0.0,0.0,64,True,default,True,0,0,14649,14649,14649
674,observer,Observer,3.0,3.0,64,True,mineable/pickaxe,False,0,15,14655,14650,14661
675,shulker_box,Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14666,14662,14667
676,white_shulker_box,White Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14672,14668,14673
677,orange_shulker_box,Orange Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14678,14674,14679
678,magenta_shulker_box,Magenta Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14684,14680,14685
679,light_blue_shulker_box,Light Blue Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14690,14686,14691
680,yellow_shulker_box,Yellow Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14696,14692,14697
681,lime_shulker_box,Lime Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14702,14698,14703
682,pink_shulker_box,Pink Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14708,14704,14709
683,gray_shulker_box,Gray Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14714,14710,14715
684,light_gray_shulker_box,Light Gray Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14720,14716,14721
685,cyan_shulker_box,Cyan Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14726,14722,14727
686,purple_shulker_box,Purple Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14732,14728,14733
687,blue_shulker_box,Blue Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14738,14734,14739
688,brown_shulker_box,Brown Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14744,14740,14745
689,green_shulker_box,Green Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14750,14746,14751
690,red_shulker_box,Red Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14756,14752,14757
691,black_shulker_box,Black Shulker Box,2.0,2.0,1,True,mineable/pickaxe,True,0,1,14762,14758,14763
692,white_glazed_terracotta,White Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14764,14764,14767
693,orange_glazed_terracotta,Orange Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14768,14768,14771
694,magenta_glazed_terracotta,Magenta Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14772,14772,14775
695,light_blue_glazed_terracotta,Light Blue Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14776,14776,14779
696,yellow_glazed_terracotta,Yellow Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14780,14780,14783
697,lime_glazed_terracotta,Lime Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14784,14784,14787
698,pink_glazed_terracotta,Pink Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14788,14788,14791
699,gray_glazed_terracotta,Gray Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14792,14792,14795
700,light_gray_glazed_terracotta,Light Gray Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14796,14796,14799
701,cyan_glazed_terracotta,Cyan Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14800,14800,14803
702,purple_glazed_terracotta,Purple Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14804,14804,14807
703,blue_glazed_terracotta,Blue Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14808,14808,14811
704,brown_glazed_terracotta,Brown Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14812,14812,14815
705,green_glazed_terracotta,Green Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14816,14816,14819
706,red_glazed_terracotta,Red Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14820,14820,14823
707,black_glazed_terracotta,Black Glazed Terracotta,1.4,1.4,64,True,mineable/pickaxe,False,0,15,14824,14824,14827
708,white_concrete,White Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14828,14828,14828
709,orange_concrete,Orange Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14829,14829,14829
710,magenta_concrete,Magenta Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14830,14830,14830
711,light_blue_concrete,Light Blue Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14831,14831,14831
712,yellow_concrete,Yellow Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14832,14832,14832
713,lime_concrete,Lime Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14833,14833,14833
714,pink_concrete,Pink Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14834,14834,14834
715,gray_concrete,Gray Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14835,14835,14835
716,light_gray_concrete,Light Gray Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14836,14836,14836
717,cyan_concrete,Cyan Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14837,14837,14837
718,purple_concrete,Purple Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14838,14838,14838
719,blue_concrete,Blue Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14839,14839,14839
720,brown_concrete,Brown Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14840,14840,14840
721,green_concrete,Green Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14841,14841,14841
722,red_concrete,Red Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14842,14842,14842
723,black_concrete,Black Concrete,1.8,1.8,64,True,mineable/pickaxe,False,0,15,14843,14843,14843
724,white_concrete_powder,White Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14844,14844,14844
725,orange_concrete_powder,Orange Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14845,14845,14845
726,magenta_concrete_powder,Magenta Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14846,14846,14846
727,light_blue_concrete_powder,Light Blue Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14847,14847,14847
728,yellow_concrete_powder,Yellow Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14848,14848,14848
729,lime_concrete_powder,Lime Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14849,14849,14849
730,pink_concrete_powder,Pink Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14850,14850,14850
731,gray_concrete_powder,Gray Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14851,14851,14851
732,light_gray_concrete_powder,Light Gray Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14852,14852,14852
733,cyan_concrete_powder,Cyan Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14853,14853,14853
734,purple_concrete_powder,Purple Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14854,14854,14854
735,blue_concrete_powder,Blue Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14855,14855,14855
736,brown_concrete_powder,Brown Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14856,14856,14856
737,green_concrete_powder,Green Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14857,14857,14857
738,red_concrete_powder,Red Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14858,14858,14858
739,black_concrete_powder,Black Concrete Powder,0.5,0.5,64,True,mineable/shovel,False,0,15,14859,14859,14859
740,kelp,Kelp,0.0,0.0,64,True,default,True,0,1,14860,14860,14885
741,kelp_plant,Kelp Plant,0.0,0.0,64,True,default,True,0,1,14886,14886,14886
742,dried_kelp_block,Dried Kelp Block,0.5,2.5,64,True,mineable/hoe,False,0,15,14887,14887,14887
743,turtle_egg,Turtle Egg,0.5,0.5,64,True,default,True,0,0,14888,14888,14899
744,sniffer_egg,Sniffer Egg,0.5,0.5,64,True,default,True,0,0,14900,14900,14902
745,dried_ghast,Dried Ghast,0.0,0.0,64,True,default,True,0,0,14904,14903,14934
746,dead_tube_coral_block,Dead Tube Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14935,14935,14935
747,dead_brain_coral_block,Dead Brain Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14936,14936,14936
748,dead_bubble_coral_block,Dead Bubble Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14937,14937,14937
749,dead_fire_coral_block,Dead Fire Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14938,14938,14938
750,dead_horn_coral_block,Dead Horn Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14939,14939,14939
751,tube_coral_block,Tube Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14940,14940,14940
752,brain_coral_block,Brain Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14941,14941,14941
753,bubble_coral_block,Bubble Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14942,14942,14942
754,fire_coral_block,Fire Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14943,14943,14943
755,horn_coral_block,Horn Coral Block,1.5,6.0,64,True,mineable/pickaxe,False,0,15,14944,14944,14944
756,dead_tube_coral,Dead Tube Coral,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14945,14945,14946
757,dead_brain_coral,Dead Brain Coral,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14947,14947,14948
758,dead_bubble_coral,Dead Bubble Coral,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14949,14949,14950
759,dead_fire_coral,Dead Fire Coral,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14951,14951,14952
760,dead_horn_coral,Dead Horn Coral,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14953,14953,14954
761,tube_coral,Tube Coral,0.0,0.0,64,True,default,True,0,1,14955,14955,14956
762,brain_coral,Brain Coral,0.0,0.0,64,True,default,True,0,1,14957,14957,14958
763,bubble_coral,Bubble Coral,0.0,0.0,64,True,default,True,0,1,14959,14959,14960
764,fire_coral,Fire Coral,0.0,0.0,64,True,default,True,0,1,14961,14961,14962
765,horn_coral,Horn Coral,0.0,0.0,64,True,default,True,0,1,14963,14963,14964
766,dead_tube_coral_fan,Dead Tube Coral Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14965,14965,14966
767,dead_brain_coral_fan,Dead Brain Coral Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14967,14967,14968
768,dead_bubble_coral_fan,Dead Bubble Coral Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14969,14969,14970
769,dead_fire_coral_fan,Dead Fire Coral Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14971,14971,14972
770,dead_horn_coral_fan,Dead Horn Coral Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14973,14973,14974
771,tube_coral_fan,Tube Coral Fan,0.0,0.0,64,True,default,True,0,1,14975,14975,14976
772,brain_coral_fan,Brain Coral Fan,0.0,0.0,64,True,default,True,0,1,14977,14977,14978
773,bubble_coral_fan,Bubble Coral Fan,0.0,0.0,64,True,default,True,0,1,14979,14979,14980
774,fire_coral_fan,Fire Coral Fan,0.0,0.0,64,True,default,True,0,1,14981,14981,14982
775,horn_coral_fan,Horn Coral Fan,0.0,0.0,64,True,default,True,0,1,14983,14983,14984
776,dead_tube_coral_wall_fan,Dead Tube Coral Wall Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14985,14985,14992
777,dead_brain_coral_wall_fan,Dead Brain Coral Wall Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,14993,14993,15000
778,dead_bubble_coral_wall_fan,Dead Bubble Coral Wall Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,15001,15001,15008
779,dead_fire_coral_wall_fan,Dead Fire Coral Wall Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,15009,15009,15016
780,dead_horn_coral_wall_fan,Dead Horn Coral Wall Fan,0.0,0.0,64,True,mineable/pickaxe,True,0,1,15017,15017,15024
781,tube_coral_wall_fan,Tube Coral Wall Fan,0.0,0.0,64,True,default,True,0,1,15025,15025,15032
782,brain_coral_wall_fan,Brain Coral Wall Fan,0.0,0.0,64,True,default,True,0,1,15033,15033,15040
783,bubble_coral_wall_fan,Bubble Coral Wall Fan,0.0,0.0,64,True,default,True,0,1,15041,15041,15048
784,fire_coral_wall_fan,Fire Coral Wall Fan,0.0,0.0,64,True,default,True,0,1,15049,15049,15056
785,horn_coral_wall_fan,Horn Coral Wall Fan,0.0,0.0,64,True,default,True,0,1,15057,15057,15064
786,sea_pickle,Sea Pickle,0.0,0.0,64,True,default,True,6,1,15065,15065,15072
787,blue_ice,Blue Ice,2.8,2.8,64,True,mineable/pickaxe,False,0,15,15073,15073,15073
788,conduit,Conduit,3.0,3.0,64,True,mineable/pickaxe,True,15,1,15074,15074,15075
789,bamboo_sapling,Bamboo Shoot,1.0,1.0,64,True,sword_instantly_mines,True,0,0,15076,15076,15076
790,bamboo,Bamboo,1.0,1.0,64,True,sword_instantly_mines,True,0,0,15077,15077,15088
