item_id,name,display_name,stack_size
1276,purple_banner,Purple Banner,16
1277,blue_banner,Blue Banner,16
1278,brown_banner,Brown Banner,16
1279,green_banner,Green Banner,16
1280,red_banner,Red Banner,16
1281,black_banner,Black Banner,16
1282,end_crystal,End Crystal,64
1283,chorus_fruit,Chorus Fruit,64
1284,popped_chorus_fruit,Popped Chorus Fruit,64
1285,torchflower_seeds,Torchflower Seeds,64
1286,pitcher_pod,Pitcher Pod,64
1287,beetroot,Beetroot,64
1288,beetroot_seeds,Beetroot Seeds,64
1289,beetroot_soup,Beetroot Soup,1
1290,dragon_breath,Dragon's Breath,64
1291,splash_potion,Splash Potion,1
1292,spectral_arrow,Spectral Arrow,64
1293,tipped_arrow,Tipped Arrow,64
1294,lingering_potion,Lingering Potion,1
1295,shield,Shield,1
1296,wooden_spear,Wooden Spear,1
1297,stone_spear,Stone Spear,1
1298,copper_spear,Copper Spear,1
1299,iron_spear,Iron Spear,1
1300,golden_spear,Golden Spear,1
1301,diamond_spear,Diamond Spear,1
1302,netherite_spear,Netherite Spear,1
1303,totem_of_undying,Totem of Undying,1
1304,shulker_shell,Shulker Shell,64
1305,iron_nugget,Iron Nugget,64
1306,copper_nugget,Copper Nugget,64
1307,knowledge_book,Knowledge Book,1
1308,debug_stick,Debug Stick,1
1309,music_disc_13,Music Disc,1
1310,music_disc_cat,Music Disc,1
1311,music_disc_blocks,Music Disc,1
1312,music_disc_chirp,Music Disc,1
1313,music_disc_creator,Music Disc,1
1314,music_disc_creator_music_box,Music Disc,1
1315,music_disc_far,Music Disc,1
1316,music_disc_lava_chicken,Music Disc,1
1317,music_disc_mall,Music Disc,1
1318,music_disc_mellohi,Music Disc,1
1319,music_disc_stal,Music Disc,1
1320,music_disc_strad,Music Disc,1
1321,music_disc_ward,Music Disc,1
1322,music_disc_11,Music Disc,1
1323,music_disc_wait,Music Disc,1
1324,music_disc_otherside,Music Disc,1
1325,music_disc_relic,Music Disc,1
1326,music_disc_5,Music Disc,1
1327,music_disc_pigstep,Music Disc,1
1328,music_disc_precipice,Music Disc,1
1329,music_disc_tears,Music Disc,1
1330,disc_fragment_5,Disc Fragment,64
1331,trident,Trident,1
1332,nautilus_shell,Nautilus Shell,64
1333,iron_nautilus_armor,Iron Nautilus Armor,1
1334,golden_nautilus_armor,Golden Nautilus Armor,1
1335,diamond_nautilus_armor,Diamond Nautilus Armor,1
1336,netherite_nautilus_armor,Netherite Nautilus Armor,1
1337,copper_nautilus_armor,Copper Nautilus Armor,1
1338,heart_of_the_sea,Heart of the Sea,64
1339,crossbow,Crossbow,1
1340,suspicious_stew,Suspicious Stew,1
1341,loom,Loom,64
1342,flower_banner_pattern,Flower Charge Banner Pattern,1
1343,creeper_banner_pattern,Creeper Charge Banner Pattern,1
1344,skull_banner_pattern,Skull Charge Banner Pattern,1
1345,mojang_banner_pattern,Thing Banner Pattern,1
1346,globe_banner_pattern,Globe Banner Pattern,1
1347,piglin_banner_pattern,Snout Banner Pattern,1
1348,flow_banner_pattern,Flow Banner Pattern,1
1349,guster_banner_pattern,Guster Banner Pattern,1
1350,field_masoned_banner_pattern,Field Masoned Banner Pattern,1
1351,bordure_indented_banner_pattern,Bordure Indented Banner Pattern,1
1352,goat_horn,Goat Horn,1
1353,composter,Composter,64
1354,barrel,Barrel,64
1355,smoker,Smoker,64
1356,blast_furnace,Blast Furnace,64
1357,cartography_table,Cartography Table,64
1358,fletching_table,Fletching Table,64
1359,grindstone,Grindstone,64
1360,smithing_table,Smithing Table,64
1361,stonecutter,Stonecutter,64
1362,bell,Bell,64
1363,lantern,Lantern,64
1364,soul_lantern,Soul Lantern,64
1365,copper_lantern,Copper Lantern,64
1366,exposed_copper_lantern,Exposed Copper Lantern,64
1367,weathered_copper_lantern,Weathered Copper Lantern,64
1368,oxidized_copper_lantern,Oxidized Copper Lantern,64
1369,waxed_copper_lantern,Waxed Copper Lantern,64
1370,waxed_exposed_copper_lantern,Waxed Exposed Copper Lantern,64
1371,waxed_weathered_copper_lantern,Waxed Weathered Copper Lantern,64
1372,waxed_oxidized_copper_lantern,Waxed Oxidized Copper Lantern,64
1373,sweet_berries,Sweet Berries,64
1374,glow_berries,Glow Berries,64
1375,campfire,Campfire,64
1376,soul_campfire,Soul Campfire,64
1377,shroomlight,Shroomlight,64
1378,honeycomb,Honeycomb,64
1379,bee_nest,Bee Nest,64
1380,beehive,Beehive,64
1381,honey_bottle,Honey Bottle,16
1382,honeycomb_block,Honeycomb Block,64
1383,lodestone,Lodestone,64
1384,crying_obsidian,Crying Obsidian,64
1385,blackstone,Blackstone,64
1386,blackstone_slab,Blackstone Slab,64
1387,blackstone_stairs,Blackstone Stairs,64
1388,gilded_blackstone,Gilded Blackstone,64
1389,polished_blackstone,Polished Blackstone,64
1390,polished_blackstone_slab,Polished Blackstone Slab,64
1391,polished_blackstone_stairs,Polished Blackstone Stairs,64
1392,chiseled_polished_blackstone,Chiseled Polished Blackstone,64
1393,polished_blackstone_bricks,Polished Blackstone Bricks,64
1394,polished_blackstone_brick_slab,Polished Blackstone Brick Slab,64
1395,polished_blackstone_brick_stairs,Polished Blackstone Brick Stairs,64
1396,cracked_polished_blackstone_bricks,Cracked Polished Blackstone Bricks,64
1397,respawn_anchor,Respawn Anchor,64
1398,candle,Candle,64
1399,white_candle,White Candle,64
1400,orange_candle,Orange Candle,64
1401,magenta_candle,Magenta Candle,64
1402,light_blue_candle,Light Blue Candle,64
1403,yellow_candle,Yellow Candle,64
1404,lime_candle,Lime Candle,64
1405,pink_candle,Pink Candle,64
1406,gray_candle,Gray Candle,64
1407,light_gray_candle,Light Gray Candle,64
1408,cyan_candle,Cyan Candle,64
1409,purple_candle,Purple Candle,64
1410,blue_candle,Blue Candle,64
1411,brown_candle,Brown Candle,64
1412,green_candle,Green Candle,64
1413,red_candle,Red Candle,64
1414,black_candle,Black Candle,64
1415,small_amethyst_bud,Small Amethyst Bud,64
1416,medium_amethyst_bud,Medium Amethyst Bud,64
1417,large_amethyst_bud,Large Amethyst Bud,64
1418,amethyst_cluster,Amethyst Cluster,64
1419,pointed_dripstone,Pointed Dripstone,64
1420,ochre_froglight,Ochre Froglight,64
1421,verdant_froglight,Verdant Froglight,64
1422,pearlescent_froglight,Pearlescent Froglight,64
1423,frogspawn,Frogspawn,64
1424,echo_shard,Echo Shard,64
1425,brush,Brush,1
1426,netherite_upgrade_smithing_template,Netherite Upgrade,64
1427,sentry_armor_trim_smithing_template,Sentry Armor Trim,64
1428,dune_armor_trim_smithing_template,Dune Armor Trim,64
1429,coast_armor_trim_smithing_template,Coast Armor Trim,64
1430,wild_armor_trim_smithing_template,Wild Armor Trim,64
1431,ward_armor_trim_smithing_template,Ward Armor Trim,64
1432,eye_armor_trim_smithing_template,Eye Armor Trim,64
1433,vex_armor_trim_smithing_template,Vex Armor Trim,64
1434,tide_armor_trim_smithing_template,Tide Armor Trim,64
1435,snout_armor_trim_smithing_template,Snout Armor Trim,64
1436,rib_armor_trim_smithing_template,Rib Armor Trim,64
1437,spire_armor_trim_smithing_template,Spire Armor Trim,64
1438,wayfinder_armor_trim_smithing_template,Wayfinder Armor Trim,64
1439,shaper_armor_trim_smithing_template,Shaper Armor Trim,64
1440,silence_armor_trim_smithing_template,Silence Armor Trim,64
1441,raiser_armor_trim_smithing_template,Raiser Armor Trim,64
1442,host_armor_trim_smithing_template,Host Armor Trim,64
1443,flow_armor_trim_smithing_template,Flow Armor Trim,64
1444,bolt_armor_trim_smithing_template,Bolt Armor Trim,64
1445,angler_pottery_sherd,Angler Pottery Sherd,64
1446,archer_pottery_sherd,Archer Pottery Sherd,64
1447,arms_up_pottery_sherd,Arms Up Pottery Sherd,64
1448,blade_pottery_sherd,Blade Pottery Sherd,64
1449,brewer_pottery_sherd,Brewer Pottery Sherd,64
1450,burn_pottery_sherd,Burn Pottery Sherd,64
1451,danger_pottery_sherd,Danger Pottery Sherd,64
1452,explorer_pottery_sherd,Explorer Pottery Sherd,64
1453,flow_pottery_sherd,Flow Pottery Sherd,64
1454,friend_pottery_sherd,Friend Pottery Sherd,64
1455,guster_pottery_sherd,Guster Pottery Sherd,64
1456,heart_pottery_sherd,Heart Pottery Sherd,64
1457,heartbreak_pottery_sherd,Heartbreak Pottery Sherd,64
1458,howl_pottery_sherd,Howl Pottery Sherd,64
1459,miner_pottery_sherd,Miner Pottery Sherd,64
1460,mourner_pottery_sherd,Mourner Pottery Sherd,64
1461,plenty_pottery_sherd,Plenty Pottery Sherd,64
1462,prize_pottery_sherd,Prize Pottery Sherd,64
1463,scrape_pottery_sherd,Scrape Pottery Sherd,64
1464,sheaf_pottery_sherd,Sheaf Pottery Sherd,64
1465,shelter_pottery_sherd,Shelter Pottery Sherd,64
1466,skull_pottery_sherd,Skull Pottery Sherd,64
1467,snort_pottery_sherd,Snort Pottery Sherd,64
1468,copper_grate,Copper Grate,64
1469,exposed_copper_grate,Exposed Copper Grate,64
1470,weathered_copper_grate,Weathered Copper Grate,64
1471,oxidized_copper_grate,Oxidized Copper Grate,64
1472,waxed_copper_grate,Waxed Copper Grate,64
1473,waxed_exposed_copper_grate,Waxed Exposed Copper Grate,64
1474,waxed_weathered_copper_grate,Waxed Weathered Copper Grate,64
1475,waxed_oxidized_copper_grate,Waxed Oxidized Copper Grate,64
1476,copper_bulb,Copper Bulb,64
1477,exposed_copper_bulb,Exposed Copper Bulb,64
1478,weathered_copper_bulb,Weathered Copper Bulb,64
1479,oxidized_copper_bulb,Oxidized Copper Bulb,64
1480,waxed_copper_bulb,Waxed Copper Bulb,64
1481,waxed_exposed_copper_bulb,Waxed Exposed Copper Bulb,64
1482,waxed_weathered_copper_bulb,Waxed Weathered Copper Bulb,64
1483,waxed_oxidized_copper_bulb,Waxed Oxidized Copper Bulb,64
1484,copper_chest,Copper Chest,64
1485,exposed_copper_chest,Exposed Copper Chest,64
1486,weathered_copper_chest,Weathered Copper Chest,64
1487,oxidized_copper_chest,Oxidized Copper Chest,64
1488,waxed_copper_chest,Waxed Copper Chest,64
1489,waxed_exposed_copper_chest,Waxed Exposed Copper Chest,64
1490,waxed_weathered_copper_chest,Waxed Weathered Copper Chest,64
1491,waxed_oxidized_copper_chest,Waxed Oxidized Copper Chest,64
1492,copper_golem_statue,Copper Golem Statue,64
1493,exposed_copper_golem_statue,Exposed Copper Golem Statue,64
1494,weathered_copper_golem_statue,Weathered Copper Golem Statue,64
1495,oxidized_copper_golem_statue,Oxidized Copper Golem Statue,64
1496,waxed_copper_golem_statue,Waxed Copper Golem Statue,64
1497,waxed_exposed_copper_golem_statue,Waxed Exposed Copper Golem Statue,64
1498,waxed_weathered_copper_golem_statue,Waxed Weathered Copper Golem Statue,64
1499,waxed_oxidized_copper_golem_statue,Waxed Oxidized Copper Golem Statue,64
1500,trial_spawner,Trial Spawner,64
1501,trial_key,Trial Key,64
1502,ominous_trial_key,Ominous Trial Key,64
1503,vault,Vault,64
1504,ominous_bottle,Ominous Bottle,64
